db_id,column_names,column_names_original,table_names,table_names_original,db_id_id,column_names_id,column_names_original_id,table_names_id,table_names_original_id
,address type description,address_type_description,reference incident type,Ref_Incident_Type,,deskripsi_jenis_alamat,alamat_tipe_deskripsi,jenis insiden referensi,Ref_Insiden_Type
,detention type code,detention_type_code,addresses,Addresses,,kode_jenis_penahanan,kode_tipe_penahanan,alamat,Alamat
,detention type description,detention_type_description,students,Students,,deskripsi_jenis_penahanan,deskripsi_tipe_penahanan,siswa,Siswa
,incident type code,incident_type_code,teachers,Teachers,,id_kode_jenis_insen,id_kode_tipe_insen,guru,Guru
,incident type description,incident_type_description,assessment notes,Assessment_Notes,,id_deskripsi_jenis_insen,id_deskripsi_tipe_insen,catatan penilaian,Penilaian_Catatan
,address id,address_id,behavior incident,Behavior_Incident,,id_alamat,id_alamat,kejadian perilaku,Perilaku_Insiden
,line 1,line_1,detention,Detention,,baris_1,baris_1,penahanan,Penahanan
,line 2,line_2,student addresses,Student_Addresses,,baris_2,baris_2,alamat siswa,Alamat_Siswa
,line 3,line_3,students in detention,Students_in_Detention,,baris_3,baris_3,siswa yang ditahan,Siswa_dalam_Penahanan
,city,city,,,,kota,kota,,
,zip postcode,zip_postcode,,,,kode_pos_pos,zip_kode_pos,,
,state province county,state_province_county,,,,provinsi_negara_bagian_kabupaten,negara_bagian_provinsi_kabupaten,,
,country,country,,,,negara,negara,,
,other address details,other_address_details,,,,rincian_alamat_lainnya,detail_alamat_lainnya,,
,student id,student_id,,,,tanda_pengenal_siswa,id_siswa,,
,address id,address_id,,,,id_alamat,id_alamat,,
,first name,first_name,,,,nama_depan,nama_depan,,
,middle name,middle_name,,,,nama_tengah,nama_tengah,,
,last name,last_name,,,,nama_belakang,nama_belakang,,
,cell mobile number,cell_mobile_number,,,,nomor_ponsel,nomor_ponsel_ponsel,,
,email address,email_address,,,,alamat_email,alamat_email,,
,date first rental,date_first_rental,,,,tanggal_sewa_pertama,tanggal_persewaan_pertama,,
,date left university,date_left_university,,,,tanggal_meninggalkan_universitas,tanggal_kiri_universitas,,
,other student details,other_student_details,,,,rincian_siswa_lainnya,detail_siswa_lainnya,,
,teacher id,teacher_id,,,,id_guru,id_guru,,
,address id,address_id,,,,id_alamat,id_alamat,,
,first name,first_name,,,,nama_depan,nama_depan,,
,middle name,middle_name,,,,nama_tengah,nama_tengah,,
,last name,last_name,,,,nama_belakang,nama_belakang,,
,gender,gender,,,,jenis_kelamin,jenis_kelamin,,
,cell mobile number,cell_mobile_number,,,,nomor_ponsel,nomor_ponsel_ponsel,,
,email address,email_address,,,,alamat_email,alamat_email,,
,other details,other_details,,,,rincian_lainnya,detail_lainnya,,
,notes id,notes_id,,,,id_catatan,id_catatan,,
,student id,student_id,,,,tanda_pengenal_siswa,id_siswa,,
,teacher id,teacher_id,,,,id_guru,id_guru,,
,date of notes,date_of_notes,,,,tanggal_catatan,tanggal_catatan,,
,text of notes,text_of_notes,,,,teks_catatan,teks_of_catatan,,
,other details,other_details,,,,rincian_lainnya,detail_lainnya,,
,incident id,incident_id,,,,id_kejadian,id_insen,,
,incident type code,incident_type_code,,,,id_kode_jenis_insen,id_kode_tipe_insen,,
,student id,student_id,,,,tanda_pengenal_siswa,id_siswa,,
,date incident start,date_incident_start,,,,tanggal_kejadian_dimulai,id_tanggal_insen_mulai,,
,date incident end,date_incident_end,,,,tanggal_kejadian_berakhir,id_tanggal_insen_akhir,,
,incident summary,incident_summary,,,,ringkasan_kejadian,id_insen_ringkasan,,
,recommendations,recommendations,,,,rekomendasi,rekomendasi,,
,other details,other_details,,,,rincian_lainnya,detail_lainnya,,
,detention id,detention_id,,,,id_penahanan,id_detensi,,
,detention type code,detention_type_code,,,,kode_jenis_penahanan,kode_tipe_penahanan,,
,teacher id,teacher_id,,,,id_guru,id_guru,,
,datetime detention start,datetime_detention_start,,,,tanggal_dan_waktu_penahanan_dimulai,tanggalwaktu_penahanan_mulai,,
,datetime detention end,datetime_detention_end,,,,tanggal_dan_waktu_penahanan_berakhir,tanggalwaktu_penahanan_akhir,,
,detention summary,detention_summary,,,,ringkasan_penahanan,penahanan_ringkasan,,
,other details,other_details,,,,rincian_lainnya,detail_lainnya,,
,student id,student_id,,,,tanda_pengenal_siswa,id_siswa,,
,address id,address_id,,,,id_alamat,id_alamat,,
,date address from,date_address_from,,,,alamat_tanggal_dari,tanggal_alamat_dari,,
,date address to,date_address_to,,,,tanggal_alamat_ke,tanggal_alamat_ke,,
,monthly rental,monthly_rental,,,,sewa_bulanan,sewa_bulanan,,
,other details,other_details,,,,rincian_lainnya,detail_lainnya,,
,student id,student_id,,,,tanda_pengenal_siswa,id_siswa,,
,detention id,detention_id,,,,id_penahanan,id_detensi,,
,incident id,incident_id,,,,id_kejadian,id_insen,,
cre_Doc_Tracking_DB,*,*,reference document types,Ref_Document_Types,cre_Doc_Tracking_DB,*,*,jenis dokumen referensi,Ref_Document_Types
,document type code,Document_Type_Code,reference calendar,Ref_Calendar,,kode_jenis_dokumen,kode_tipe_dokumen,kalender referensi,Ref_Kalender
,document type name,Document_Type_Name,reference locations,Ref_Locations,,nama_jenis_dokumen,nama_jenis_dokumen,lokasi referensi,Ref_Lokasi
,document type description,Document_Type_Description,roles,Roles,,deskripsi_jenis_dokumen,deskripsi_jenis_dokumen,peran,Peran
,calendar date,Calendar_Date,all documents,All_Documents,,tanggal_kalender,kalender_tanggal,semua dokumen,Semua_Dokumen
,day number,Day_Number,employees,Employees,,nomor_hari,hari_nomor,karyawan,Karyawan
,location code,Location_Code,document locations,Document_Locations,,kode_lokasi,lokasi_kode,lokasi dokumen,Dokumen_Lokasi
,location name,Location_Name,documents to be destroyed,Documents_to_be_Destroyed,,nama_lokasi,lokasi_nama,dokumen yang akan dimusnahkan,Dokumen_akan_dihancurkan
,location description,Location_Description,,,,deskripsi_lokasi,lokasi_deskripsi,,
,role code,Role_Code,,,,kode_peran,peran_kode,,
,role name,Role_Name,,,,nama_peran,peran_nama,,
,role description,Role_Description,,,,deskripsi_peran,peran_deskripsi,,
,document id,Document_ID,,,,id_dokumen,id_dokumen,,
,date stored,Date_Stored,,,,tanggal_disimpan,tanggal_disimpan,,
,document type code,Document_Type_Code,,,,kode_jenis_dokumen,kode_tipe_dokumen,,
,document name,Document_Name,,,,nama_dokumen,nama_dokumen,,
,document description,Document_Description,,,,deskripsi_dokumen,dokumen_deskripsi,,
,other details,Other_Details,,,,rincian_lainnya,lainnya_detail,,
,employee id,Employee_ID,,,,id_karyawan,id_karyawan,,
,role code,Role_Code,,,,kode_peran,peran_kode,,
,employee name,Employee_Name,,,,nama_karyawan,nama_karyawan,,
,gender mfu,Gender_MFU,,,,gender_mfu,jenis_kelamin_mfu,,
,date of birth,Date_of_Birth,,,,tanggal_lahir,tanggal_lahir,,
,other details,Other_Details,,,,rincian_lainnya,lainnya_detail,,
,document id,Document_ID,,,,id_dokumen,id_dokumen,,
,location code,Location_Code,,,,kode_lokasi,lokasi_kode,,
,date in location from,Date_in_Location_From,,,,tanggal_di_lokasi_dari,tanggal_di_lokasi_dari,,
,date in locaton to,Date_in_Locaton_To,,,,tanggal_di_lokasi_ke,tanggal_di_lokasi_ke,,
,document id,Document_ID,,,,id_dokumen,id_dokumen,,
,destruction authorised by employee id,Destruction_Authorised_by_Employee_ID,,,,id_pemusnahan_disahkan_oleh_pegawai,id_penghancuran_diotorisasi_oleh_karyawan,,
,destroyed by employee id,Destroyed_by_Employee_ID,,,,id_dihancurkan_oleh_karyawan,id_dihancurkan_oleh_karyawan,,
,planned destruction date,Planned_Destruction_Date,,,,tanggal_penghancuran_yang_direncanakan,tanggal_penghancuran_direncanakan,,
,actual destruction date,Actual_Destruction_Date,,,,tanggal_kehancuran_sebenarnya,tanggal_penghancuran_sebenarnya,,
,other details,Other_Details,,,,rincian_lainnya,lainnya_detail,,
university_basketball,*,*,basketball match,basketball_match,universitas_basket,*,*,pertandingan bola basket,pertandingan_basket
,team id,Team_ID,university,university,,id_tim,id_tim,universitas,universitas
,school id,School_ID,,,,id_sekolah,id_sekolah,,
,team name,Team_Name,,,,nama_tim,nama_tim,,
,acc regular season,ACC_Regular_Season,,,,acc_musim_reguler,acc_reguler_musim,,
,acc percent,ACC_Percent,,,,persen_akun,acc_persen,,
,acc home,ACC_Home,,,,acc_ke_rumah,acc_beranda,,
,acc road,ACC_Road,,,,jalan_acc,acc_jalan,,
,all games,All_Games,,,,semua_permainan,semua_permainan,,
,all games percent,All_Games_Percent,,,,semua_persen_permainan,semua_game_persen,,
,all home,All_Home,,,,semua_pulang,semua_rumah,,
,all road,All_Road,,,,semua_jalan,semua_jalan,,
,all neutral,All_Neutral,,,,semuanya_netral,semua_netral,,
,school id,School_ID,,,,id_sekolah,id_sekolah,,
,school,School,,,,sekolah,sekolah,,
,location,Location,,,,lokasi,lokasi,,
,founded,Founded,,,,id_dirikan,id_dirikan,,
,affiliation,Affiliation,,,,afiliasi,afiliasi,,
,enrollment,Enrollment,,,,pendaftaran,pendaftaran,,
,nickname,Nickname,,,,nama_panggilan,nama_panggilan,,
,primary conference,Primary_conference,,,,konferensi_utama,konferensi_utama,,
soccer_2,*,*,college,College,sepak_bola_2,*,*,kampus,Kampus
,college name,cName,player,Player,,nama_perguruan_tinggi,cnama,pemain,Pemain
,state,state,tryout,Tryout,,negara,negara,uji coba,Uji coba
,enrollment,enr,,,,pendaftaran,dll,,
,player id,pID,,,,id_pemain,id_p,,
,player name,pName,,,,nama_pemain,pnama,,
,yes card,yCard,,,,ya_kartu,ycard,,
,training hours,HS,,,,jam_pelatihan,hs,,
,player id,pID,,,,id_pemain,id_p,,
,college name,cName,,,,nama_perguruan_tinggi,cnama,,
,player position,pPos,,,,posisi_pemain,hal,,
,decision,decision,,,,keputusan,keputusan,,
activity_1,*,*,activity,Activity,aktivitas_1,*,*,aktivitas,Aktivitas
,activity id,actid,participates in,Participates_in,,nomor_aktivitas,bertindak,berpartisipasi dalam,Berpartisipasi_dalam
,activity name,activity_name,faculty participates in,Faculty_Participates_in,,nama_aktivitas,nama_aktivitas,fakultas berpartisipasi dalam,Fakultas_Berpartisipasi_dalam
,student id,stuid,student,Student,,tanda_pengenal_siswa,pelajar,murid,Murid
,activity id,actid,faculty,Faculty,,nomor_aktivitas,bertindak,fakultas,Fakultas
,faculty id,FacID,,,,id_fakultas,id_wajah,,
,activity id,actid,,,,nomor_aktivitas,bertindak,,
,student id,StuID,,,,tanda_pengenal_siswa,pelajar,,
,last name,LName,,,,nama_belakang,lnama,,
,first name,Fname,,,,nama_depan,nama_panggilan,,
,age,Age,,,,usia,usia,,
,sex,Sex,,,,seks,seks,,
,major,Major,,,,besar,besar,,
,advisor,Advisor,,,,penasihat,penasihat,,
,city code,city_code,,,,kode_kota,kode_kota,,
,faculty id,FacID,,,,id_fakultas,id_wajah,,
,last name,Lname,,,,nama_belakang,namaku,,
,first name,Fname,,,,nama_depan,nama_panggilan,,
,rank,Rank,,,,pangkat,pangkat,,
,sex,Sex,,,,seks,seks,,
,phone,Phone,,,,telepon,telepon,,
,room,Room,,,,ruang,ruang,,
,building,Building,,,,bangunan,bangunan,,
cre_Theme_park,*,*,ref hotel star ratings,Ref_Hotel_Star_Ratings,cre_Theme_park,*,*,referensi peringkat bintang hotel,Ref_Hotel_Star_Ratings
,star rating code,star_rating_code,locations,Locations,,kode_peringkat_bintang,kode_peringkat_bintang,lokasi,Lokasi
,star rating description,star_rating_description,ref attraction types,Ref_Attraction_Types,,deskripsi_peringkat_bintang,deskripsi_peringkat_bintang,jenis atraksi referensi,Ref_Attraction_Types
,location id,Location_ID,visitors,Visitors,,id_lokasi,id_lokasi,pengunjung,Pengunjung
,location name,Location_Name,features,Features,,nama_lokasi,lokasi_nama,fitur,Fitur
,address,Address,hotels,Hotels,,alamat,alamat,hotel,Hotel
,other details,Other_Details,tourist attractions,Tourist_Attractions,,rincian_lainnya,lainnya_detail,tempat wisata,Turis_Atraksi
,attraction type code,Attraction_Type_Code,street markets,Street_Markets,,kode_jenis_atraksi,kode_jenis_atraksi,pasar jalanan,Jalan_Pasar
,attraction type description,Attraction_Type_Description,shops,Shops,,deskripsi_jenis_atraksi,atraksi_jenis_deskripsi,toko,Toko
,tourist id,Tourist_ID,museums,Museums,,id_turis,id_turis,museum,Museum
,tourist details,Tourist_Details,royal family,Royal_Family,,detail_wisata,turis_detail,keluarga kerajaan,Keluarga_Kerajaan
,feature id,Feature_ID,theme parks,Theme_Parks,,id_fitur,id_fitur,taman hiburan,Tema_Taman
,feature details,Feature_Details,visits,Visits,,detail_fitur,fitur_detail,kunjungan,Kunjungan
,hotel id,hotel_id,photos,Photos,,id_hotel,id_hotel,foto,Foto
,star rating code,star_rating_code,staff,Staff,,kode_peringkat_bintang,kode_peringkat_bintang,staf,Staf
,pets allowed yn,pets_allowed_yn,tourist attraction features,Tourist_Attraction_Features,,hewan_peliharaan_diperbolehkan_yn,hewan_peliharaan_diizinkan_yn,fitur atraksi wisata,Fitur_Atraksi_Wisatawan
,price range,price_range,,,,kisaran_harga,rentang_harga,,
,other hotel details,other_hotel_details,,,,rincian_hotel_lainnya,detail_hotel_lainnya,,
,tourist attraction id,Tourist_Attraction_ID,,,,id_objek_wisata,id_tourist_attraction,,
,attraction type code,Attraction_Type_Code,,,,kode_jenis_atraksi,kode_jenis_atraksi,,
,location id,Location_ID,,,,id_lokasi,id_lokasi,,
,how to get there,How_to_Get_There,,,,bagaimana_menuju_ke_sana,bagaimana_untuk_mendapatkan_di_sana,,
,name,Name,,,,nama,nama,,
,description,Description,,,,keterangan,keterangan,,
,opening hours,Opening_Hours,,,,jam_buka,jam_buka,,
,other details,Other_Details,,,,rincian_lainnya,lainnya_detail,,
,market id,Market_ID,,,,id_pasar,id_pasar,,
,market details,Market_Details,,,,rincian_pasar,pasar_detail,,
,shop id,Shop_ID,,,,nomor_toko,id_toko,,
,shop details,Shop_Details,,,,detail_toko,toko_detail,,
,museum id,Museum_ID,,,,id_museum,id_museum,,
,museum details,Museum_Details,,,,detail_museum,museum_detail,,
,royal family id,Royal_Family_ID,,,,id_keluarga_kerajaan,id_royal_family,,
,royal family details,Royal_Family_Details,,,,rincian_keluarga_kerajaan,royal_family_detail,,
,theme park id,Theme_Park_ID,,,,id_taman_hiburan,id_theme_park,,
,theme park details,Theme_Park_Details,,,,detail_taman_hiburan,tema_taman_detail,,
,visit id,Visit_ID,,,,id_kunjungi,id_kunjungi,,
,tourist attraction id,Tourist_Attraction_ID,,,,id_objek_wisata,id_tourist_attraction,,
,tourist id,Tourist_ID,,,,id_turis,id_turis,,
,visit date,Visit_Date,,,,tanggal_kunjungan,kunjungi_tanggal,,
,visit details,Visit_Details,,,,detail_kunjungan,kunjungi_detail,,
,photo id,Photo_ID,,,,id_foto,id_foto,,
,tourist attraction id,Tourist_Attraction_ID,,,,id_objek_wisata,id_tourist_attraction,,
,name,Name,,,,nama,nama,,
,description,Description,,,,keterangan,keterangan,,
,filename,Filename,,,,nama_file,nama_file,,
,other details,Other_Details,,,,rincian_lainnya,lainnya_detail,,
,staff id,Staff_ID,,,,nomor_staf,id_staf,,
,tourist attraction id,Tourist_Attraction_ID,,,,id_objek_wisata,id_tourist_attraction,,
,name,Name,,,,nama,nama,,
,other details,Other_Details,,,,rincian_lainnya,lainnya_detail,,
,tourist attraction id,Tourist_Attraction_ID,,,,id_objek_wisata,id_tourist_attraction,,
,feature id,Feature_ID,,,,id_fitur,id_fitur,,
twitter_1,*,*,follows,follows,twitter_1,*,*,berikut,berikut
,user id,f1,tweets,tweets,,id_pengguna,f1,tweet,tweet
,follower id,f2,user profiles,user_profiles,,id_pengikut,f2,profil pengguna,profil_pengguna
,id,id,,,,pengenal,pengenal,,
,user id,uid,,,,id_pengguna,id_u,,
,text,text,,,,teks,teks,,
,create date,createdate,,,,tanggal_pembuatan,dibuat,,
,uid,uid,,,,id_u,id_u,,
,name,name,,,,nama,nama,,
,email,email,,,,email,email,,
,partition id,partitionid,,,,id_partisi,id_partisi,,
,followers,followers,,,,pengikut,pengikut,,
election_representative,*,*,election,election,pemilu_perwakilan,*,*,pemilihan,pemilihan
,election id,Election_ID,representative,representative,,id_pemilu,id_pemilu,perwakilan,perwakilan
,representative id,Representative_ID,,,,id_perwakilan,id_perwakilan,,
,date,Date,,,,tanggal,tanggal,,
,votes,Votes,,,,suara,suara,,
,vote percent,Vote_Percent,,,,persen_suara,suara_persen,,
,seats,Seats,,,,kursi,kursi,,
,place,Place,,,,tempat,tempat,,
,representative id,Representative_ID,,,,id_perwakilan,id_perwakilan,,
,name,Name,,,,nama,nama,,
,state,State,,,,negara,negara,,
,party,Party,,,,berpesta,berpesta,,
,lifespan,Lifespan,,,,id_jangka_hup,id_jangka_hup,,
voter_2,*,*,student,Student,pemilih_2,*,*,murid,Murid
,student id,StuID,voting record,Voting_record,,tanda_pengenal_siswa,pelajar,catatan pemungutan suara,Catatan_pemungutan suara
,last name,LName,,,,nama_belakang,lnama,,
,first name,Fname,,,,nama_depan,nama_panggilan,,
,age,Age,,,,usia,usia,,
,sex,Sex,,,,seks,seks,,
,major,Major,,,,besar,besar,,
,advisor,Advisor,,,,penasihat,penasihat,,
,city code,city_code,,,,kode_kota,kode_kota,,
,student id,StuID,,,,tanda_pengenal_siswa,pelajar,,
,registration date,Registration_Date,,,,tanggal_pendaftaran,pendaftaran_tanggal,,
,election cycle,Election_Cycle,,,,siklus_pemilu,pemilihan_siklus,,
,president vote,President_Vote,,,,id_suara_presen,id_presen_pilih,,
,vice president vote,Vice_President_Vote,,,,id_pemungutan_suara_wakil_presen,id_wakil_presen_pilih,,
,secretary vote,Secretary_Vote,,,,suara_sekretaris,sekretaris_pilih,,
,treasurer vote,Treasurer_Vote,,,,suara_bendahara,bendahara_pemungutan_suara,,
,class president vote,Class_President_Vote,,,,pemungutan_suara_ketua_kelas,id_kelas_presen_pilih,,
,class senator vote,Class_Senator_Vote,,,,pemungutan_suara_senator_kelas,kelas_senator_pilih,,
wedding,*,*,people,people,pernikahan,*,*,orang,orang
,people id,People_ID,church,church,,id_orang,id_orang,gereja,gereja
,name,Name,wedding,wedding,,nama,nama,pernikahan,pernikahan
,country,Country,,,,negara,negara,,
,is male,Is_Male,,,,adalah_laki_laki,is_pria,,
,age,Age,,,,usia,usia,,
,church id,Church_ID,,,,id_gereja,id_gereja,,
,name,Name,,,,nama,nama,,
,organized by,Organized_by,,,,diselenggarakan_oleh,diselenggarakan_oleh,,
,open date,Open_Date,,,,tanggal_terbuka,tanggal_buka,,
,continuation of,Continuation_of,,,,kelanjutan_dari,lanjutan_of,,
,church id,Church_ID,,,,id_gereja,id_gereja,,
,male id,Male_ID,,,,id_laki_laki,id_pria,,
,female id,Female_ID,,,,id_perempuan,id_wanita,,
,year,Year,,,,tahun,tahun,,
news_report,*,*,event,event,berita_laporan,*,*,peristiwa,peristiwa
,event id,Event_ID,journalist,journalist,,id_acara,id_acara,wartawan,wartawan
,date,Date,news report,news_report,,tanggal,tanggal,laporan berita,berita_laporan
,venue,Venue,,,,lokasi,lokasi,,
,name,Name,,,,nama,nama,,
,event attendance,Event_Attendance,,,,kehadiran_acara,acara_kehadiran,,
,journalist id,journalist_ID,,,,id_jurnalis,id_jurnalis,,
,name,Name,,,,nama,nama,,
,nationality,Nationality,,,,kebangsaan,kebangsaan,,
,age,Age,,,,usia,usia,,
,years working,Years_working,,,,tahun_bekerja,tahun_bekerja,,
,journalist id,journalist_ID,,,,id_jurnalis,id_jurnalis,,
,event id,Event_ID,,,,id_acara,id_acara,,
,work type,Work_Type,,,,jenis_pekerjaan,jenis_pekerjaan,,
